geoid,by,type,pollutant,adjr,sigma,df.residual,formula
d01001,14,1,98,0.976583842103582,3784.305148600709,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01001,14,2,98,0.9954154839428122,1508.2399324051362,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01001,14,3,98,0.9998869394857336,10.95337271077696,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01001,14,5,98,0.9978953070163068,2.8323707980139963,2,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01003,14,1,98,0.9848988672123974,15948.347778618407,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01003,14,2,98,0.9957776193748751,6093.024367348092,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01003,14,3,98,0.9998981380799211,49.177956882669946,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01003,14,5,98,0.9976934123566236,15.123805641960043,2,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01005,14,1,98,0.9771721359155978,2054.3182218822208,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01005,14,2,98,0.994996405847011,607.9894779952675,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01005,14,3,98,0.9999047966977543,5.0920424423488955,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01005,14,5,98,0.9979249389097263,1.5232866847691642,2,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01007,14,1,98,0.9769299946129316,1621.0767391210336,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01007,14,2,98,0.9931328719527678,650.6774743835615,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01007,14,3,98,0.9998978635882873,4.6015128488881984,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01007,14,5,98,0.9981907433019723,1.1608506215951788,2,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01009,14,1,98,0.9782123169619318,3473.593183863701,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01009,14,2,98,0.9941019964305134,1626.6140327501607,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01009,14,3,98,0.9998890133283517,11.111892071136076,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01009,14,5,98,0.9981767679174866,2.5967180232617464,2,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01011,14,1,98,0.9757156167627696,838.6388250456504,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01011,14,2,98,0.9932599577747596,321.55947680406183,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01011,14,3,98,0.9998981290320168,2.2979748514503533,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01011,14,5,98,0.9981939125885555,0.5834715101098974,2,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01013,14,1,98,0.9698019909793978,3726.289774715194,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01013,14,2,98,0.9965349640060158,1539.1621341302132,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01013,14,3,98,0.999861805114919,11.620392183068963,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01013,14,5,98,0.9978856819392325,2.5364764038970673,2,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01015,14,1,98,0.988761510830525,5454.733724392474,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01015,14,2,98,0.995796577180684,1947.642823211064,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01015,14,3,98,0.9999072551522844,17.56495425939033,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01015,14,5,98,0.997612728554503,5.9708062214659865,2,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01017,14,1,98,0.9777829083519616,2516.267861106425,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01017,14,2,98,0.9953938181042624,901.8024192442759,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01017,14,3,98,0.9998909674726686,7.069292551470337,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01017,14,5,98,0.9978541236224111,1.9395037562902142,2,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01019,14,1,98,0.9949165565778788,794.245395258114,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01019,14,2,98,0.9933981157935552,722.1880419062537,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01019,14,3,98,0.9998977502728308,5.082755194902938,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01019,14,5,98,0.998626468240675,1.0792723418885541,2,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01021,14,1,98,0.9699385117596152,4842.337376617061,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01021,14,2,98,0.9957031378714618,1958.5289541806414,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01021,14,3,98,0.9998743235534605,14.001080152841284,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01021,14,5,98,0.997914438955614,3.2617394550393057,2,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01023,14,1,98,0.9953560587251424,483.9281135417268,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01023,14,2,98,0.9934047458983488,457.72285835898407,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01023,14,3,98,0.999897856489572,3.2187051214017353,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01023,14,5,98,0.9986046524457295,0.6934302067518785,2,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01025,14,1,98,0.9944437407545138,961.3672646291694,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01025,14,2,98,0.993411083717625,829.6964326488761,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
