geoid,by,pollutant,adjr,sigma,df.residual,formula
d01047,16,98,0.957146700950546,3810.920421637947,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01049,16,98,0.954900143327982,8831.8748021056,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01051,16,98,0.9547682088722279,8228.955265741231,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01053,16,98,0.9521355701379386,7031.904091265189,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01055,16,98,0.997525878846806,2259.6883233092585,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01057,16,98,0.9592413548884025,1676.056726764652,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01059,16,98,0.9582603502254539,2946.2899067535104,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01061,16,98,0.959653676942715,2924.364599217789,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01063,16,98,0.9702185609849646,4053.054190792651,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01065,16,98,0.9593325314551471,1827.340643167549,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01067,16,98,0.9595400413270719,2795.6789917518545,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01069,16,98,0.9688413867105518,9025.101453351925,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01071,16,98,0.9582641361571638,6152.628619131931,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01073,16,98,0.9760853049554991,46296.402480161545,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01075,16,98,0.9592373398493375,1364.1437299137897,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01077,16,98,0.957088235865776,7027.147626392535,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01079,16,98,0.9592871372699969,4792.8092051000085,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01081,16,98,0.9928976029188893,5552.231141654438,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01083,16,98,0.9475804780026297,13542.85345588385,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01085,16,98,0.9617024020050962,4725.06891394752,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01087,16,98,0.950867940953359,6952.778496420627,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01089,16,98,0.9820867278758124,19576.465713439582,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01091,16,98,0.9591654779732847,2617.7070670450657,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01093,16,98,0.9597679975949784,5387.88130889569,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01095,16,98,0.9755463153273116,5467.739982281376,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01097,16,98,0.9864611195557493,20479.7768304865,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01099,16,98,0.9594430385328745,2338.717979359251,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01101,16,98,0.9888852674145557,11923.785181405876,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01103,16,98,0.9641372006760919,11325.7365811401,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01105,16,98,0.9592981299541475,978.3984401384039,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01107,16,98,0.9592469753630688,2390.9714112746233,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01109,16,98,0.9575001428915207,4436.9285379360845,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01111,16,98,0.959250028712098,2085.4688431763434,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01113,16,98,0.9554911215209595,6341.320845869258,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01115,16,98,0.9452137531949055,14238.401929327089,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01117,16,98,0.9903503329283116,8623.338748058244,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01119,16,98,0.9616067977883749,4412.149370572867,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01121,16,98,0.9499499218284828,11080.52464909053,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01123,16,98,0.9580579228952668,4601.146782624516,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01125,16,98,0.988794097613366,12354.229924151286,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01127,16,98,0.9529619209859939,8828.76770892522,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01129,16,98,0.9595148956254372,2790.111940437151,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01131,16,98,0.9593971642969208,1595.6706198316185,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01133,16,98,0.9592634132337666,2126.364668273545,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d02013,16,98,0.9573953925492255,5.320026612904445,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d02016,16,98,0.9600744968312841,56.71724635726785,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d02020,16,98,0.979025140679895,10868.165044229398,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d02050,16,98,0.9597050510020013,133.650078655267,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d02068,16,98,0.9557073745125895,814.5314852780514,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d02070,16,98,0.9596076910526331,85.09158627140546,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d02090,16,98,0.9941655590981892,2141.4443500939565,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d02100,16,98,0.9597235073882375,79.81884507149317,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d02105,16,98,0.9596445881539856,33.75824900238699,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d02110,16,98,0.9934851951308026,675.6046794938585,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d02122,16,98,0.9577754462253878,6643.548928416946,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d02130,16,98,0.9899529028524069,254.22078280657072,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d02150,16,98,0.9848467120906272,247.55949461330727,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d02170,16,98,0.9936368827710151,2831.7035958099477,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d02180,16,98,0.9597310075506877,199.08939643166164,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d02185,16,98,0.9596640756757059,186.8419929288827,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d02188,16,98,0.9591865047241082,24.23078707126237,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d02195,16,98,0.9596560144481193,92.14297810958,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d02198,16,98,0.959639965174806,233.3078795528561,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d02220,16,98,0.9891203223940354,124.45291258108944,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d02230,16,98,0.9582201494499811,37.853812152520035,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d02240,16,98,0.9623054208232995,977.6697440145475,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d02261,16,98,0.9589022608175488,1516.4728154888703,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d02275,16,98,0.9592672508892534,43.0521215154594,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d02282,16,98,0.9595055567831471,19.08220168234293,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d02290,16,98,0.9594201992346963,642.5280373173014,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d04001,16,98,0.9579478602392135,12002.320220373467,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d04003,16,98,0.9562208827049573,15928.305714255603,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d04005,16,98,0.9543486835936563,28532.78223955536,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d04007,16,98,0.9593339410386399,6603.666068902724,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d04009,16,98,0.957829566617321,3081.7388806748913,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d04011,16,98,0.9595890674975891,781.1849298432661,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d04012,16,98,0.96540298243132,11329.783699660604,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d04013,16,98,0.9777747074733529,212399.88191418638,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d04015,16,98,0.9553961971325683,29818.662156934195,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d04017,16,98,0.9566121724862404,16061.324826107008,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d04019,16,98,0.9808793117648035,45522.52752944045,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d04021,16,98,0.9499720944115781,38688.870771209025,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d04023,16,98,0.9890142381140207,2094.9216378059614,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d04025,16,98,0.9500903436827545,34091.17701218227,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d04027,16,98,0.9932562267541817,6715.4305098088735,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d05001,16,98,0.958735455012481,1987.0698217941544,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d05003,16,98,0.9592561442611126,1968.0749528102497,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d05005,16,98,0.9575318724118511,3301.7209009048547,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d05007,16,98,0.996891860050199,5465.725466016926,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d05009,16,98,0.9579534676923845,3926.3577778039853,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d05011,16,98,0.9586147630246679,1109.8791149282379,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d05013,16,98,0.9593365508662683,1243.7260249796284,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d05015,16,98,0.9593008772985004,2899.205397851145,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d05017,16,98,0.959363876278864,1783.9842170054917,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d05019,16,98,0.9518761501225713,5597.226928850295,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d05021,16,98,0.95933805921273,1650.8684450172416,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d05023,16,98,0.9591848770733936,2500.1149925962613,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d05025,16,98,0.9593034600006826,1229.3795553552125,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d05027,16,98,0.958548790880803,2230.884023061817,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d05029,16,98,0.9544345185588229,5237.686363622406,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d05031,16,98,0.9898566512916354,4550.821762943357,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d05033,16,98,0.9920060559118803,3343.4816107085203,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d05035,16,98,0.9886729435886588,4323.98148774557,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d05037,16,98,0.9588551816286854,1753.3036825814454,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d05039,16,98,0.9593366982777372,1150.2473805178079,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d05041,16,98,0.9594277232099502,1484.6303126039422,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d05043,16,98,0.9588368430308468,2548.0917694462437,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d05045,16,98,0.9929260610336859,4477.379745907791,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d05047,16,98,0.9616721753723125,3699.016513551664,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d05049,16,98,0.9593172769687924,1471.0685888353153,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d05051,16,98,0.9726093285546783,6218.843841041017,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d05053,16,98,0.9588528696814842,2581.217506474164,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d05055,16,98,0.957186596037064,3453.544100149762,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d05057,16,98,0.9548643547531425,5349.068172210077,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d05059,16,98,0.9520452927885238,6982.355210691241,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d05061,16,98,0.9593412607096351,1379.2829056186724,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d05063,16,98,0.9582479979155639,3996.6789020519577,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d05065,16,98,0.9593369973435815,1071.2985410047327,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d05067,16,98,0.9533503853443783,3128.1618568189656,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d05069,16,98,0.9657058511945182,6676.041467529495,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d05071,16,98,0.9511462805973213,4990.002321935653,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d05073,16,98,0.9593203810869482,929.572293137201,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d05075,16,98,0.9569515049411834,3105.7108742077007,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d05077,16,98,0.959343562179128,1045.491691823029,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d05079,16,98,0.9593129215281418,1588.7413277516955,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d05081,16,98,0.9593259326803774,1718.3153542830305,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d05083,16,98,0.9593195033500271,1953.038853446663,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d05085,16,98,0.9491588957806447,10488.250401854248,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d05087,16,98,0.9593300226573878,2026.749285844681,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d05089,16,98,0.9593466352375453,1562.870241551589,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d05091,16,98,0.9540125291416559,6055.538995515055,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d05093,16,98,0.952111136977322,8025.657784118128,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d05095,16,98,0.9613156803941452,2984.158257494626,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d05097,16,98,0.9593036050302505,1162.906697424783,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d05099,16,98,0.9635570360571846,2771.983068346378,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d05101,16,98,0.9593201737657764,722.5861071379313,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d05103,16,98,0.9587543093119043,2547.0733745710963,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d05105,16,98,0.9593012636638062,1067.3174106249623,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d05107,16,98,0.957646055609423,1709.404894547934,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d05109,16,98,0.9593332760688871,1187.1714282446496,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d05111,16,98,0.9567831753979398,3766.1262571527654,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d05113,16,98,0.9591022540233186,1774.9741895333304,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d05115,16,98,0.9653481158137927,6175.087292751317,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d05117,16,98,0.9674312982485962,4284.772112404587,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d05119,16,98,0.9760193264756075,29009.807560085777,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d05121,16,98,0.9588710555077457,1743.0691098264572,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d05123,16,98,0.9546279132225487,10180.856126002216,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d05125,16,98,0.9910629120689993,4348.2513218691665,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d05127,16,98,0.9593120054795005,1393.9325664983885,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d05129,16,98,0.959323814425463,1230.7671279453239,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d05131,16,98,0.9987065049716972,1682.8598042087979,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d05133,16,98,0.9593485760190005,1846.4871494796214,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d05135,16,98,0.9593131324014208,1804.7505539658257,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d05137,16,98,0.959298046209223,1137.6236722286833,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d05139,16,98,0.9561066690197632,4336.678210704619,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d05141,16,98,0.9593336240480879,2312.894484337148,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d05143,16,98,0.9882303333324919,9316.39542487456,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d05145,16,98,0.950121015908263,9465.039245598091,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d05147,16,98,0.9593136446545844,879.9380219601171,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d05149,16,98,0.9595152995695029,2119.9341651039003,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d06001,16,98,0.9761721758957685,85622.53407461372,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d06003,16,98,0.9593513581032195,715.795668669969,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d06005,16,98,0.9594574710762173,4299.464554952324,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d06007,16,98,0.9581186877122766,17120.571006865892,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d06009,16,98,0.9596152939771423,4125.199438670274,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d06011,16,98,0.955667911497488,7231.04537481634,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d06013,16,98,0.9762751636143192,52333.90109883345,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d06015,16,98,0.9584594601982049,2848.833014942409,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d06017,16,98,0.9765785054705941,11341.4743804365,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d06019,16,98,0.9944052533148245,24668.681810735427,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d06021,16,98,0.9534597486826144,5863.420440475288,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d06023,16,98,0.957283492191576,12352.859655220445,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d06025,16,98,0.9573371064267184,23457.602902876606,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d06027,16,98,0.959575768014659,7187.863994262473,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d06029,16,98,0.9476393510760386,97178.96861904774,5,"vmt + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
