geoid,by,pollutant,adjr,sigma,df.residual,formula
d02130,16,98,0.9894397205031746,260.63243245307433,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d02150,16,98,0.9738314575074514,325.3238604704198,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d02170,16,98,0.990358337446312,3485.6902682393534,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d02180,16,98,0.9593336820252029,200.06917177684588,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d02185,16,98,0.9592918421908029,187.70213346614003,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d02188,16,98,0.9587802987749816,24.351069841590476,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d02195,16,98,0.9592804380450658,92.57088029844437,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d02198,16,98,0.9592579352909071,234.40947247033478,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d02220,16,98,0.9885461718998686,127.69455595095552,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d02230,16,98,0.9577894096451556,38.04844345453288,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d02240,16,98,0.9623580465388427,976.9870392177822,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d02261,16,98,0.9587075217086799,1520.0614259833292,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d02275,16,98,0.9588678280802536,43.26268978531966,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d02282,16,98,0.9590989283951336,19.177770140698964,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d02290,16,98,0.9593208445523278,643.3141321308633,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d04001,16,98,0.957193443076857,12109.502708358126,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d04003,16,98,0.9498957560498003,17040.1470716896,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d04005,16,98,0.9491841477077508,30103.50583594478,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d04007,16,98,0.9538445156248042,7035.26915726887,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d04009,16,98,0.9484351306937114,3407.758158480081,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d04011,16,98,0.959198335327246,784.952472249145,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d04012,16,98,0.9654566224190577,11320.997318007576,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d04013,16,98,0.9748623040768148,225888.05310076752,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d04015,16,98,0.9480251147819875,32188.369649829663,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d04017,16,98,0.9511443433992413,17043.34518966014,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d04019,16,98,0.9776677434774669,49197.25945304569,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d04021,16,98,0.9416918964231709,41768.06455813693,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d04023,16,98,0.9856275550321617,2396.1721650296745,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d04025,16,98,0.9402415151485312,37303.49256688558,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d04027,16,98,0.9887008690950695,8692.504016029141,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d05001,16,98,0.9526812222128709,2127.851699809971,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d05003,16,98,0.9548900467998241,2070.8410232944984,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d05005,16,98,0.9482314064124436,3645.3731084017268,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d05007,16,98,0.9971216655295402,5259.78704029011,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d05009,16,98,0.9496831487763568,4295.18136354761,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d05011,16,98,0.9522014548166491,1192.7798537854912,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d05013,16,98,0.9589433477530243,1249.7247834164532,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d05015,16,98,0.9589128845761915,2912.991965232517,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d05017,16,98,0.9589661133305056,1792.69413731433,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d05019,16,98,0.9479536115316175,5820.871777071299,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d05021,16,98,0.9589475817680906,1658.7761675039199,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d05023,16,98,0.9546881093187882,2634.2411035011696,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d05025,16,98,0.9589241888851795,1235.0948673013256,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d05027,16,98,0.9519184718397186,2402.6887930124785,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d05029,16,98,0.9508115337639699,5441.93246414123,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d05031,16,98,0.9828921215942344,5910.132612518091,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d05033,16,98,0.9892811138371231,3871.6243715603105,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d05035,16,98,0.9851410060182689,4952.448837430495,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d05037,16,98,0.953176789621073,1870.3813520301694,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d05039,16,98,0.9589463899033402,1155.7545452917545,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d05041,16,98,0.9559980592379411,1546.10701179439,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d05043,16,98,0.953030573966053,2721.876111481785,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d05045,16,98,0.9890779632934337,5563.4615640650345,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d05047,16,98,0.9617202704882807,3696.6949563641588,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d05049,16,98,0.9589310520016079,1478.0349527022377,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d05051,16,98,0.9578477676154379,7714.692180362485,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d05053,16,98,0.9584726719346554,2593.1152563806722,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d05055,16,98,0.9434486014590162,3969.143509269919,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d05057,16,98,0.9506042914311287,5595.809419707566,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d05059,16,98,0.9471604106179411,7329.359665877184,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d05061,16,98,0.9589429971732585,1386.0216715632369,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d05063,16,98,0.9508225120356858,4337.542823917279,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d05065,16,98,0.958943918112815,1076.46407709666,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d05067,16,98,0.9474763197420136,3319.2713720940574,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d05069,16,98,0.9488689170287825,8151.762296588393,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d05071,16,98,0.9463192650271434,5230.716202024289,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d05073,16,98,0.95893441308641,933.971770621687,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d05075,16,98,0.9514441271031624,3298.3969401125287,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d05077,16,98,0.958948291130041,1050.561651704102,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d05079,16,98,0.9589331403273099,1596.1389173789344,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d05081,16,98,0.9589376651150976,1726.4972445409323,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d05083,16,98,0.9589437450024987,1962.0380525325113,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d05085,16,98,0.9421209426212367,11190.675046641056,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d05087,16,98,0.9589319243183966,2036.644554153429,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d05089,16,98,0.9589514392983799,1570.4482881832694,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d05091,16,98,0.9369100690300628,7092.724131404122,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d05093,16,98,0.9462073189894905,8505.991987209334,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d05095,16,98,0.9613528148981715,2982.7256118563196,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d05097,16,98,0.9589229131124938,1168.3332059830711,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d05099,16,98,0.963626941955849,2769.3231449579343,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d05101,16,98,0.9589362729848336,725.9876700052085,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d05103,16,98,0.9527141846348006,2727.2038845512698,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d05105,16,98,0.9589148267663576,1072.3725600631512,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d05107,16,98,0.9486733418003155,1881.7828516893462,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d05109,16,98,0.9589356303165975,1192.9614850144987,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d05111,16,98,0.9544730254141198,3865.474780350754,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d05113,16,98,0.954277429949118,1876.7553935367437,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d05115,16,98,0.9470881311178168,7630.556718715168,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d05117,16,98,0.9674711768412202,4282.14807445001,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d05119,16,98,0.9737531719095509,30349.572144318514,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d05121,16,98,0.9532035859105533,1859.2899082401634,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d05123,16,98,0.9519685939159246,10474.964826561325,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d05125,16,98,0.9896665367434913,4675.623922121829,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d05127,16,98,0.9589252896021219,1400.5411627091269,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d05129,16,98,0.9589363105517787,1236.6157164210083,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d05131,16,98,0.9990582999090398,1435.8922832667047,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d05133,16,98,0.9555494915551579,1930.8421662239364,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d05135,16,98,0.9589290106669311,1813.2497997435512,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d05137,16,98,0.9589139075399675,1142.9794223013337,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d05139,16,98,0.9491102287851844,4669.530078100424,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d05141,16,98,0.9589543659755981,2323.6545802657743,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d05143,16,98,0.9860997244703609,10124.592120958863,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d05145,16,98,0.9424415229950516,10167.595642769616,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d05147,16,98,0.9589318596796166,884.0568805990273,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d05149,16,98,0.9568407359945822,2188.8395334446163,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d06001,16,98,0.9731660799996839,90863.18262956663,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d06003,16,98,0.9589603977241961,719.2297079471789,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d06005,16,98,0.9556459483505344,4497.028130856823,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d06007,16,98,0.9426019162176558,20042.72656225719,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d06009,16,98,0.9574929438973044,4232.207974589755,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d06011,16,98,0.9542810501271249,7343.280439012429,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d06013,16,98,0.9739024850594542,54888.463506713764,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d06015,16,98,0.9511692962457385,3088.712015589059,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d06017,16,98,0.9633514221438049,14187.006814671327,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d06019,16,98,0.9934162497979441,26760.38774074523,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d06021,16,98,0.9497814674359624,6090.720685309983,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d06023,16,98,0.9450966734446191,14004.543805739126,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d06025,16,98,0.9511774421797355,25093.93336840627,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d06027,16,98,0.957773413127864,7346.355690181018,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d06029,16,98,0.9320283477821371,110721.9405258648,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
