geoid,by,type,pollutant,adjr,sigma,df.residual,formula
d01001,12,10,98,0.9997106225410648,8.640810551458411,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d01001,12,20,98,0.9922491347099454,1828.2894659304386,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d01001,12,30,98,0.9959540652593655,1452.6184002467762,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d01001,12,41,98,0.9989031327961433,150.96021562550308,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d01001,12,42,98,0.9998693049214896,34.361625231193216,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d01001,12,46,98,0.9970549198754757,201.81293015647435,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d01001,12,47,98,0.994410950296189,1042.4310831250411,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d01001,12,48,98,0.9824358656645988,36.553901062440524,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d01001,12,49,98,0.9999883430626069,3.9100090563479526,2,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d01003,12,10,98,0.998935543397394,81.17928002423564,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d01003,12,20,98,0.9929725699929123,9393.911533399702,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d01003,12,30,98,0.9962465205743681,7165.2271558918765,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d01003,12,41,98,0.9989679316764986,723.1205073565854,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d01003,12,42,98,0.9994734329954933,314.4547692087555,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d01003,12,46,98,0.9973072115911007,905.833701343058,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d01003,12,47,98,0.9952276317340991,3705.136947123721,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d01003,12,48,98,0.9813853628988397,181.1892215549521,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d01003,12,49,98,0.9999902282550313,13.466906370940508,2,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d01005,12,10,98,0.998638219622286,10.289434135430335,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d01005,12,20,98,0.9946228621707255,837.2590621023847,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d01005,12,30,98,0.996365185889951,751.5436958772461,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d01005,12,41,98,0.9963436427577339,144.40326658290627,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d01005,12,42,98,0.9983856079457807,57.50229300715482,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d01005,12,46,98,0.9974003816625369,97.87693109890931,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d01005,12,47,98,0.9926977819360654,357.64285399328776,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d01005,12,48,98,0.9836790270180105,16.902183166011355,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d01005,12,49,98,0.9999900452304552,1.0252307146254211,2,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d01007,12,10,98,0.9986489606437644,8.88651012915671,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d01007,12,20,98,0.9941894034690253,644.2899155212298,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d01007,12,30,98,0.9961229661222544,633.6904797724554,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d01007,12,41,98,0.9979178730917533,91.34777254087699,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d01007,12,42,98,0.9979941144925112,57.680413783609154,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d01007,12,46,98,0.9971685263337721,91.32431443931345,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d01007,12,47,98,0.9886251844499064,422.8766294806297,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d01007,12,48,98,0.9827317051084701,14.317408526636767,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d01007,12,49,98,0.9998606467964402,3.8442881597882055,2,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d01009,12,10,98,0.9986020920243125,19.9948185251221,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d01009,12,20,98,0.9956606916329014,1220.9714602356248,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d01009,12,30,98,0.9960988893458456,1412.714427749125,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d01009,12,41,98,0.99740643969841,232.6004149072012,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d01009,12,42,98,0.9983913419971407,123.46065195797686,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d01009,12,46,98,0.9971939430811926,207.889247916539,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d01009,12,47,98,0.9949767932471081,880.3130479134002,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d01009,12,48,98,0.98204201024966975,34.808731283705534,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d01009,12,49,98,0.999987927257824,3.618792986630017,2,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d01011,12,10,98,0.9980626650996014,5.323165569006907,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d01011,12,20,98,0.9930239296574085,357.16790367031996,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
d01011,12,30,98,0.9957473926909225,334.04212692508605,5,"poly(vmt, 2) + poly(vehicles, 2) + sourcehours + poly(starts, 2) + year"
