geoid,by,pollutant,adjr,sigma,df.residual,formula
d01117,16,98,0.9885968445281179,9374.147971423732,5,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d01119,16,98,0.9666945311732698,4109.422688336588,5,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d01121,16,98,0.9876984521327403,5493.357010943823,5,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d01123,16,98,0.9901575955331339,2228.905854504018,5,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d01125,16,98,0.988068739974968,12747.805174744617,5,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d01127,16,98,0.9901512422865527,4039.857334928727,5,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d01129,16,98,0.9807541936229865,1923.7208505727608,5,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d01131,16,98,0.9805660734136621,1103.939682064973,5,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d01133,16,98,0.9810850645129663,1448.9315222512,5,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d02013,16,98,0.9808929679169544,3.562723653603584,5,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d02016,16,98,0.9809369934515126,39.19093610041733,5,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d02020,16,98,0.9806591210511115,10436.25783370389,5,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d02050,16,98,0.9812666839161307,91.12787517243854,5,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d02060,16,98,NA,0,12,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d02068,16,98,0.9171300050154088,1114.1427037558926,5,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d02070,16,98,0.9822076001786565,56.4747795998873,5,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d02090,16,98,0.9928601621617354,2368.925180503768,5,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d02100,16,98,0.980887649732415,54.98404236925917,5,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d02105,16,98,0.9816938291523827,22.73671803086166,5,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d02110,16,98,0.9892956903553871,866.0067450090586,5,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d02122,16,98,0.9932159825014939,2662.9381726740803,5,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d02130,16,98,0.9893657028588405,261.5442318516836,5,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d02150,16,98,0.9866709242372731,232.18072782771554,5,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d02158,16,98,NA,0,12,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d02164,16,98,NA,0,12,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d02170,16,98,0.9947562366694195,2570.599218693273,5,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d02180,16,98,0.9818212662352432,133.7656372589681,5,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d02185,16,98,0.9800875655602537,131.2776106662525,5,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d02188,16,98,0.9813181162551363,16.393661337220863,5,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d02195,16,98,0.9798370911658734,65.14025257979385,5,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d02198,16,98,0.9805655396556483,161.89740335406174,5,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d02220,16,98,0.9904269790113124,116.7405022190878,5,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d02230,16,98,0.9826269391487653,24.40980735756936,5,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d02232,16,98,0.9650274526013685,298.3119386722801,6,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d02240,16,98,0.9735446537018136,819.0481827160116,5,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d02261,16,98,0.9725385720077883,1239.6161395833349,5,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d02275,16,98,0.9810519064104333,29.36334020330276,5,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d02280,16,98,0.9904040932105576,228.6205114413915,6,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d02282,16,98,0.9813481026519609,12.950671099112638,5,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d02290,16,98,0.9633474112916833,610.6459130760813,5,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d04001,16,98,0.9890723757248723,6118.346053927789,5,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d04003,16,98,0.9902764958149417,7506.672776111599,5,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d04005,16,98,0.9908564205162511,12769.54995533996,5,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d04007,16,98,0.9910426032519126,3099.27395267548,5,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d04009,16,98,0.9892875158176118,1553.2340492487374,5,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d04011,16,98,0.981699404364719,525.6988573266308,5,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d04012,16,98,0.98705179131847,6931.179286084055,5,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d04013,16,98,0.9708021489656274,243447.86617548304,5,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d04015,16,98,0.9892102509160439,14665.871764251526,5,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d04017,16,98,0.990904205662364,7353.900152869608,5,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d04019,16,98,0.9815068874572634,44769.228813547925,5,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d04021,16,98,0.9882408503116232,18757.193237410494,5,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d04023,16,98,0.99416438572036,1526.8486199056892,5,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d04025,16,98,0.9879457063128316,16754.080205901617,5,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d04027,16,98,0.9877084108223096,9066.223021246216,5,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d05001,16,98,0.9908383985384904,936.2898063905388,5,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d05003,16,98,0.9920472511950773,869.4992345645361,5,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d05005,16,98,0.989377094718927,1651.3170185824988,5,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d05007,16,98,0.9858632367647285,11656.616902397182,5,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d05009,16,98,0.9897820780827402,1935.557460201023,5,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d05011,16,98,0.9905363549375119,530.7404370900621,5,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d05013,16,98,0.9816279615056737,835.9903969516348,5,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d05015,16,98,0.981412610839638,1959.2761710342281,5,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d05017,16,98,0.9817804780051314,1194.5473253465782,5,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d05019,16,98,0.9924392323109903,2218.582997289657,5,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d05021,16,98,0.9814176310508992,1116.01223011795,5,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d05023,16,98,0.9919099087528488,1113.0793866857973,5,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d05025,16,98,0.9806408044488336,847.9122237720038,5,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d05027,16,98,0.9905744506069349,1063.8042679480095,5,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d05029,16,98,0.9928342867164821,2077.0704198386748,5,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d05031,16,98,0.9851877674899325,5499.325281143839,5,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d05033,16,98,0.9958686595707053,2403.609308494832,5,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d05035,16,98,0.9959930398389947,2571.7740301742083,5,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d05037,16,98,0.9909374117297494,822.8595143467144,5,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d05039,16,98,0.9812699926757535,780.6545710517847,5,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d05041,16,98,0.9924969646314906,638.4430013647395,5,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d05043,16,98,0.9909310260257922,1196.0237542016891,5,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d05045,16,98,0.9844963331904737,6628.427177312265,5,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d05047,16,98,0.9647246887909362,3548.6618018705008,5,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d05049,16,98,0.9809204318754917,1007.4237502958198,5,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d05051,16,98,0.9858508031290639,4469.657104745751,5,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d05053,16,98,0.9800386303874931,1797.8356751730348,5,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d05055,16,98,0.988120890034042,1819.1439990388765,5,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d05057,16,98,0.9921108218627627,2236.3212287094566,5,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d05059,16,98,0.991317405343779,2971.0576588815916,5,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d05061,16,98,0.982216658421284,912.185332659281,5,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d05063,16,98,0.9900827366458093,1947.8545682419565,5,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d05065,16,98,0.9816055588821778,720.5333542609382,5,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d05067,16,98,0.9903894482583117,1419.839801916821,5,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d05069,16,98,0.9856405309981829,4319.944843464595,5,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d05071,16,98,0.9917138004751508,2055.084218234687,5,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d05073,16,98,0.9807248787635596,639.8722733390852,5,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d05075,16,98,0.99107336670275,1414.249009322531,5,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d05077,16,98,0.9817008974100875,701.4081690640519,5,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d05079,16,98,0.9807566071682737,1092.6114879316704,5,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d05081,16,98,0.9814964328863828,1158.968945184525,5,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d05083,16,98,0.9798201536768059,1375.5509693339748,5,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d05085,16,98,0.9894828043814514,4770.298283909647,5,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d05087,16,98,0.9822804198495351,1337.7956429112053,5,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d05089,16,98,0.9820154118801044,1039.5010242681556,5,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d05091,16,98,0.9886418148487919,3009.452647764792,5,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d05093,16,98,0.9904326411385569,3587.2315154053017,5,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d05095,16,98,0.963889036480278,2883.1942822839933,5,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d05097,16,98,0.9801961495645615,811.2257372557087,5,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d05099,16,98,0.9896027303769751,1480.6192131990904,5,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d05101,16,98,0.9807547417925658,497.0063458104725,5,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d05103,16,98,0.9910628054114925,1185.6398088941166,5,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d05105,16,98,0.9811099970133179,727.1418566140272,5,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d05107,16,98,0.9893925722703456,855.4665898183093,5,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d05109,16,98,0.9821107245886653,787.3905844334141,5,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d05111,16,98,0.9933422355965573,1478.1981691783303,5,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d05113,16,98,0.9915155201366446,808.4533543337138,5,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d05115,16,98,0.9874124542346165,3721.775781073144,5,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d05117,16,98,0.9835831638392032,3042.091251483694,5,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d05119,16,98,0.9520697623909529,41012.75565129432,5,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d05121,16,98,0.9911069045833567,810.5266527392414,5,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d05123,16,98,0.9947979422601833,3447.2875210566076,5,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d05125,16,98,0.9934250545602253,3729.603801537153,5,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d05127,16,98,0.9815317431380682,939.1210508652899,5,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d05129,16,98,0.9810967310987042,839.0237113834946,5,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d05131,16,98,0.9844148555263998,5841.454141665858,5,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d05133,16,98,0.992400055538022,798.3872950512787,5,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d05135,16,98,0.9811753095852702,1227.5917957353806,5,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d05137,16,98,0.9806547917364452,784.2918405526958,5,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d05139,16,98,0.9902005458787907,2049.079790300616,5,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d05141,16,98,0.9805331423854385,1600.2432757988445,5,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d05143,16,98,0.9900999662902491,8544.451097389941,5,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d05145,16,98,0.9888797244674562,4469.113592809662,5,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d05147,16,98,0.9812797682519203,596.8748783177479,5,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d05149,16,98,0.9931206771661005,873.8758837128643,5,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d06001,16,98,0.9646014524157247,104361.08985288182,5,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d06003,16,98,0.9812419619556393,486.25015442906425,5,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d06005,16,98,0.9921193000591366,1895.5766542554188,5,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d06007,16,98,0.9875418571754347,9337.589066515518,5,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d06009,16,98,0.9931443904599883,1699.6501005723885,5,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d06011,16,98,0.9940863728140159,2641.003409189474,5,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d06013,16,98,0.9592867223789917,68556.64082193245,5,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d06015,16,98,0.9900003070224722,1397.7331287589548,5,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
