geoid,by,type,pollutant,adjr,sigma,df.residual,formula
d01003,12,46,98,0.9978804700323493,803.6503543777145,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01003,12,47,98,0.9951605650468044,3731.080494280066,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01003,12,48,98,0.9732536827567799,217.1886210513474,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01003,12,49,98,0.9999905773412129,13.224172666371278,2,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01005,12,10,98,0.9987432105264191,9.884830411908045,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01005,12,20,98,0.9949517881173551,811.2469179949211,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01005,12,30,98,0.9948460734363359,894.9159460680837,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01005,12,41,98,0.9962529026728043,146.1841186224118,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01005,12,42,98,0.998382221545659,57.562570732981776,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01005,12,46,98,0.9984119560352994,76.49918505497817,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01005,12,47,98,0.9936074772333867,334.6249309654573,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01005,12,48,98,0.9863880863747875,15.435808186041884,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01005,12,49,98,0.9999930478176674,0.8567745947392706,2,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01007,12,10,98,0.9979905903965992,10.837559050580758,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01007,12,20,98,0.9937685270452405,667.215813405039,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01007,12,30,98,0.9944829865296224,755.9262152446905,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01007,12,41,98,0.9990559869197965,61.50824978692962,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01007,12,42,98,0.9977398522221519,61.22710355813119,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01007,12,46,98,0.9983893485393937,68.87806574769854,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01007,12,47,98,0.9922973894022585,347.9849601222347,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01007,12,48,98,0.9789601377242478,15.803785815549167,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01007,12,49,98,0.9999994470474535,0.2421594305007998,2,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01009,12,10,98,0.9991647004743597,15.456077716677052,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01009,12,20,98,0.9915644603010256,1702.3611222571221,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01009,12,30,98,0.994407008526476,1691.540204647863,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01009,12,41,98,0.998535290428872,174.79864823742975,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01009,12,42,98,0.9986013364288137,115.12067725728156,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01009,12,46,98,0.9975449124766911,194.4541784063037,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01009,12,47,98,0.9947079520765977,903.5631197058866,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01009,12,48,98,0.9705090009616484,44.60710897218455,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01009,12,49,98,0.9999896135610461,3.3565576708225415,2,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01011,12,10,98,0.9989708013005293,3.8798705671578477,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01011,12,20,98,0.989536379033948,437.4294301539977,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01011,12,30,98,0.994574692350441,377.2991135793175,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01011,12,41,98,0.9989572857775043,32.43753995206653,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01011,12,42,98,0.9978524720106202,29.78989778332497,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01011,12,46,98,0.9984082511452366,34.190548394054375,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01011,12,47,98,0.9925606590077333,170.1753982282854,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01011,12,48,98,0.982003956085984,7.334419409039272,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01011,12,49,98,0.99998199151162,0.6857412881098186,2,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01013,12,10,98,0.9979023740176345,20.848892707153873,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01013,12,20,98,0.9978860911420101,808.0503028305227,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01013,12,30,98,0.9939867990148855,1573.9394409674633,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01013,12,41,98,0.9954085043772888,290.30622717340617,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01013,12,42,98,0.9990219562927886,95.56324626897273,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01013,12,46,98,0.9966561991201318,206.7088789345095,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01013,12,47,98,0.9914212271636331,1699.6871916415641,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01013,12,48,98,0.9704826949895325,46.59265541264379,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01013,12,49,98,0.9999876423656608,5.303868069131189,2,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01015,12,10,98,0.9997923976511877,14.07418002826923,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01015,12,20,98,0.99169184055384,4134.426575592316,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01015,12,30,98,0.9947911378411587,3257.9657158173973,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01015,12,41,98,0.9970122071765473,471.0427792965722,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01015,12,42,98,0.9980632348439367,218.25093087817237,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01015,12,46,98,0.9983782410282199,265.1961044022093,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01015,12,47,98,0.9954405449724979,995.9300405632263,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01015,12,48,98,0.9737114905971167,80.80617558547557,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01015,12,49,98,0.9999940625720568,2.701445973748617,2,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01017,12,10,98,0.999105379178045,10.420484042963249,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01017,12,20,98,0.9927412771487756,1215.5790674368234,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01017,12,30,98,0.9942695632148133,1167.5559859796738,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01017,12,41,98,0.996913624156922,169.26411152465084,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01017,12,42,98,0.9991206920147766,58.135096181938366,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01017,12,46,98,0.997734322051737,118.43266125652056,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01017,12,47,98,0.9951720266702409,530.2746006789632,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01017,12,48,98,0.9815023073739001,24.624722919531983,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01017,12,49,98,0.9999904791315192,1.935248316792906,2,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01019,12,10,98,0.9998370280117648,3.3958113265564505,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01019,12,20,98,0.9953570088771877,576.4040869143245,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01019,12,30,98,0.9946107282355163,798.2328347626132,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01019,12,41,98,0.9987694431006844,76.2892780966578,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01019,12,42,98,0.9980815327836051,63.29385207170575,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01019,12,46,98,0.9982582417294453,80.09842878531212,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01019,12,47,98,0.9839474070894759,579.5938307492496,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01019,12,48,98,0.9820728582174965,15.589183199239775,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01019,12,49,98,0.9999860980899158,1.4337378315916782,2,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01021,12,10,98,0.9975169255414118,29.896998500534124,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01021,12,20,98,0.9918770058039342,2064.6497041678363,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01021,12,30,98,0.9941507997649018,2010.5426553182983,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01021,12,41,98,0.9951698413315381,378.1265996528201,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01021,12,42,98,0.9994537470971081,88.50055111381243,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01021,12,46,98,0.9974506215446954,230.19918937617982,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01021,12,47,98,0.9919955780784857,1774.0195529812997,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01021,12,48,98,0.9719049512228288,56.22226395481451,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01021,12,49,98,0.9999882660143269,5.624410403989358,2,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01023,12,10,98,0.9992833079657761,4.511931601347684,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01023,12,20,98,0.9924470348104029,467.56015511323307,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01023,12,30,98,0.9945016612757365,514.8299887473835,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01023,12,41,98,0.9987642869356236,48.6247256775915,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01023,12,42,98,0.9981142879633242,39.75864497325373,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01023,12,46,98,0.9982289497692668,51.17442054730264,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01023,12,47,98,0.9845281545446358,360.522272514778,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01023,12,48,98,0.9731280931170537,12.092739650864264,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01023,12,49,98,0.9999889398557784,0.810252231766926,2,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01025,12,10,98,0.9982862895727193,12.6513021372482,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01025,12,20,98,0.9939701624062282,758.3873006443582,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01025,12,30,98,0.9936383700912387,1006.0942693733007,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01025,12,41,98,0.9987737983881139,87.91500761923722,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01025,12,42,98,0.9980558641868895,73.19886723633557,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01025,12,46,98,0.9982623520965382,91.91161218810872,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01025,12,47,98,0.9837760278959363,669.3552628431878,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01025,12,48,98,0.9722109344396271,22.30025870749664,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01025,12,49,98,0.9999950181652864,0.9859085117192592,2,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01027,12,10,98,0.9984652874116795,4.951211541897645,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01027,12,20,98,0.9943669840850622,301.65409543656807,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01027,12,30,98,0.9946457496711119,378.02835003417215,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01027,12,41,98,0.9987614337421414,36.364983520765826,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01027,12,42,98,0.9981154490391946,29.805775750932312,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01027,12,46,98,0.9982331870118515,38.32965256436409,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01027,12,47,98,0.9842960617688171,272.373923344293,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01027,12,48,98,0.9763470086201257,8.507883729016473,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01027,12,49,98,0.9999861940598583,0.678851940149427,2,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01029,12,10,98,0.9984111257849232,14.095687347063082,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01029,12,20,98,0.9895903798849688,1258.2806118011385,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01029,12,30,98,0.9932430058450782,1260.6583807794955,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01029,12,41,98,0.9988349310155832,114.38116901169163,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01029,12,42,98,0.9980587587810574,108.71366567505623,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01029,12,46,98,0.9965299613595346,168.63186495323478,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01029,12,47,98,0.991391746279419,1462.7114223376725,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01029,12,48,98,0.9851366160200601,25.547746253956117,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01029,12,49,98,0.9999826761727995,5.405659955234303,2,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01031,12,10,98,0.9995142890531186,9.73811356688072,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01031,12,20,98,0.9946620801635764,1300.3332158809383,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01031,12,30,98,0.9949464965641243,1403.66065127567,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01031,12,41,98,0.9963535147403516,228.36339796776346,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01031,12,42,98,0.998341964628646,92.82582289783777,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01031,12,46,98,0.9984206744935179,121.40928901502103,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01031,12,47,98,0.9934956345467207,541.4321595452194,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01031,12,48,98,0.9758713670831102,32.34360468963144,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01031,12,49,98,0.9999967210510066,0.9523167941978457,2,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01033,12,10,98,0.998444080869726,23.789962854029003,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01033,12,20,98,0.9909768848728997,2314.419637588707,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01033,12,30,98,0.9947260175430891,1932.4794687248245,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01033,12,41,98,0.9962113136678961,315.49960887115105,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01033,12,42,98,0.9983809854647039,124.8364603299166,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01033,12,46,98,0.9984146345178515,165.63488532667668,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01033,12,47,98,0.9935422749651214,731.3202408935051,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01033,12,48,98,0.981666617083878,38.63299302974563,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01033,12,49,98,0.9999928664278881,1.894573915529074,2,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01035,12,10,98,0.9988913656291952,11.055470833079056,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01035,12,20,98,0.9899432981299574,1153.853642929317,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01035,12,30,98,0.9931825883683004,1193.4255718399083,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01035,12,41,98,0.998693789177531,112.0192099921282,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01035,12,42,98,0.9979513423992129,101.73092075102227,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01035,12,46,98,0.9946790648664058,192.86817197307386,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01035,12,47,98,0.991299435236074,1262.466123015185,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01035,12,48,98,0.9795409603827084,27.15305386673536,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01035,12,49,98,0.999985233827417,4.303143757297906,2,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01037,12,10,98,0.9996264852035381,3.9432684893802947,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01037,12,20,98,0.9936408384122021,520.5093857426062,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01037,12,30,98,0.9943127689986349,630.0704208266026,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01037,12,41,98,0.9986593405088524,61.11967495424655,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01037,12,42,98,0.9980148637604336,49.327088110988775,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01037,12,46,98,0.998259491277087,61.3563358376169,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01037,12,47,98,0.9859259108890125,415.0864858052195,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01037,12,48,98,0.971334080827169,15.147468617752374,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01037,12,49,98,0.9999901099759225,0.9237483083988839,2,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01039,12,10,98,0.9985917245002913,15.66193321287113,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01039,12,20,98,0.9913087518826441,1412.322300249681,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01039,12,30,98,0.9948579319556052,1292.3391981418354,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01039,12,41,98,0.9985689988577513,132.47360067600917,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01039,12,42,98,0.9979686638123612,99.53837934936945,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01039,12,46,98,0.9983918243733272,118.16005257540941,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01039,12,47,98,0.9928380754262074,570.0662930388929,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01039,12,48,98,0.9822070039294808,25.32861196409724,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01039,12,49,98,0.9999667097854744,3.1643111881852692,2,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01041,12,10,98,0.9991426069717907,5.361581779657113,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01041,12,20,98,0.9888135424408093,618.4314277161794,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01041,12,30,98,0.9929090285989185,635.6764566492737,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01041,12,41,98,0.9987632668323198,52.869832830198945,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01041,12,42,98,0.9981573020506723,42.69999144745091,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01041,12,46,98,0.9982011375324337,56.032975208722355,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01041,12,47,98,0.9839212906864726,399.29357089931386,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01041,12,48,98,0.9788454177299645,11.656974586211215,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01041,12,49,98,0.9999950519659592,0.5887943898200049,2,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01043,12,10,98,0.9997165183613432,15.050017866612222,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01043,12,20,98,0.99138888720265,3339.2502951628417,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01043,12,30,98,0.994389724054349,2950.8435379592547,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
d01043,12,41,98,0.9966353725468698,454.2534368173522,5,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + poly(starts, 2) + year"
