geoid,by,pollutant,adjr,sigma,df.residual,formula
d01045,16,98,0.9558115774116496,5639.750118438475,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d01047,16,98,0.9501533384074102,4110.132172021848,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d01049,16,98,0.9569356264757585,8630.270141037945,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d01051,16,98,0.9541077372727479,8288.816862104139,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d01053,16,98,0.9674710778790143,5796.97369944372,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d01055,16,98,0.9863967473499189,5298.5793468305355,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d01057,16,98,0.921528293596524,2325.6020002017844,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d01059,16,98,0.9478918471714651,3291.9552033696314,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d01061,16,98,0.9267532235620872,3940.25015929684,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d01063,16,98,0.9633263179676784,4497.662142000669,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d01065,16,98,0.9221686735227088,2527.977243415404,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d01067,16,98,0.9213347406165563,3898.2175738218275,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d01069,16,98,0.9575134213860796,10538.74537438259,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d01071,16,98,0.9479409050318099,6871.543572706027,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d01073,16,98,0.9512586268194788,66094.25344910292,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d01075,16,98,0.9211951046501786,1896.7298126411024,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d01077,16,98,0.9524067420713946,7400.543405383937,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d01079,16,98,0.9243286814660708,6534.163102659089,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d01081,16,98,0.9767966240306025,10035.537811871263,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d01083,16,98,0.9802752977150834,8307.47186924487,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d01085,16,98,0.9506026890059897,5366.288694024069,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d01087,16,98,0.9745856096675759,5000.5267989024715,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d01089,16,98,0.9595809225870049,29406.27569127457,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d01091,16,98,0.9459454127890189,3011.7823566932434,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d01093,16,98,0.9445141722459122,6327.369989799476,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d01095,16,98,0.9594107008063663,7044.358926442364,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d01097,16,98,0.983103253594621,22878.912966168504,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d01099,16,98,0.9212487115746426,3258.9221290615556,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d01101,16,98,0.9855572190027722,13592.209099513431,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d01103,16,98,0.974404577687767,9568.095759460151,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d01105,16,98,0.9219682766666678,1354.7032390339964,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d01107,16,98,0.9207323793485195,3334.589443346547,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d01109,16,98,0.9495196224997501,4835.595847688806,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d01111,16,98,0.9209521642217431,2904.5913813800043,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d01113,16,98,0.9523901261495288,6558.505953418064,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d01115,16,98,0.9781920614013762,8983.235422412217,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d01117,16,98,0.9853351893007091,10630.593520204355,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d01119,16,98,0.951081264448115,4980.3590103073575,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d01121,16,98,0.9671197072390254,8981.022450116408,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d01123,16,98,0.9483214200851657,5107.359242731156,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d01125,16,98,0.9882407524852552,12655.579258679632,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d01127,16,98,0.9649232018136267,7624.0418883713965,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d01129,16,98,0.9215256490405169,3884.5244764467707,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d01131,16,98,0.9213255483530586,2221.1706599033164,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d01133,16,98,0.9219474682695821,2943.329789002022,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d02013,16,98,0.9150125424767959,7.513857238111684,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d02016,16,98,0.9203583665056474,80.10507253438517,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d02020,16,98,0.9692445315080088,13160.363049209096,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d02050,16,98,0.92120949512703,186.8877584777671,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d02068,16,98,0.8903225824690798,1281.7424627087246,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d02070,16,98,0.9216293083299466,118.5261342200696,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d02090,16,98,0.9899998107850556,2803.5691921712196,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d02100,16,98,0.9215499121807995,111.39772832369903,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d02105,16,98,0.9221791767107741,46.87884800252387,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d02110,16,98,0.9788197843713139,1218.1678445953373,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d02122,16,98,0.9546858349201701,6882.315769564103,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d02130,16,98,0.9644273704672663,478.35325734241144,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d02150,16,98,0.9611159121806219,396.562923588531,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d02170,16,98,0.9925967374640756,3054.3894110214815,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d02180,16,98,0.9212152882849204,278.47340384794285,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d02185,16,98,0.9204129980520162,262.45180065633343,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d02188,16,98,0.9194189330050965,34.04725734741125,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d02195,16,98,0.9206863794376434,129.19530531814158,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d02198,16,98,0.9213664185416035,325.65493859528374,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d02220,16,98,0.9592922651461534,240.73294030465166,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d02230,16,98,0.9233382622432103,51.27616204458756,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d02232,16,98,0.9393061686655543,392.98798935615275,7,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d02240,16,98,0.951487777602918,1109.119423483992,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d02261,16,98,0.9335433894702017,1928.3894964539097,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d02275,16,98,0.9223584058206775,59.43878430800186,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d02280,16,98,0.9630852045855411,448.40703184841567,7,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d02282,16,98,0.9206539452224487,26.711202178778205,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d02290,16,98,0.9411919437748953,773.4914910618816,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d04001,16,98,0.9513832861759962,12905.176836151824,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d04003,16,98,0.9646265888211802,14317.74269288314,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d04005,16,98,0.96175377733236,26116.30571453323,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d04007,16,98,0.9464173152230301,7580.211024830755,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d04009,16,98,0.9492359282699576,3381.1935363579983,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d04011,16,98,0.9215432218949475,1088.4779989836934,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d04012,16,98,0.9584598383256018,12414.704274890117,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d04013,16,98,0.9525886498472429,310221.35439114115,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d04015,16,98,0.9616899203918927,27634.953482268407,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d04017,16,98,0.95460008403635,16429.522345740694,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d04019,16,98,0.965119642709898,61484.41843282331,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d04021,16,98,0.971070369657663,29420.58712319827,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d04023,16,98,0.9910832943312765,1887.3606988125698,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d04025,16,98,0.9743150054392271,24456.226340079713,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d04027,16,98,0.9879788855003293,8965.917674160757,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d05001,16,98,0.9469430760481549,2253.178669123519,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d05003,16,98,0.9455521496524872,2275.1023578164773,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d05005,16,98,0.9492183251469245,3610.458126211572,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d05007,16,98,0.9828099430933592,12853.937635969238,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d05009,16,98,0.9485292596183882,4344.151738703231,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d05011,16,98,0.9471960658193743,1253.6782648310389,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d05013,16,98,0.9214601844857047,1728.492716106891,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d05015,16,98,0.9217055395268717,4021.1657844954625,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d05017,16,98,0.921320809533791,2482.3602728294272,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d05019,16,98,0.9723386097164819,4243.554023076176,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d05021,16,98,0.9216415675388425,2291.718572525257,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d05023,16,98,0.9455817655725418,2886.832950062757,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d05025,16,98,0.9212466165873666,1710.1801189518674,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d05027,16,98,0.9474698128639636,2511.3825109233076,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d05029,16,98,0.9696286126322385,4276.158779981331,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d05031,16,98,0.9677971308753108,8108.610358458344,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d05033,16,98,0.9929600901531812,3137.6314863712096,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d05035,16,98,0.993051197532283,3386.7276805183783,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d05037,16,98,0.9465739572665162,1997.9107046857991,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d05039,16,98,0.9213452909958832,1599.7506590230612,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d05041,16,98,0.9439405544575376,1745.1309979705686,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d05043,16,98,0.9467258545473751,2898.804811638562,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d05045,16,98,0.9704673799508395,9148.381461190422,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d05047,16,98,0.9505258114491498,4202.604534057,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d05049,16,98,0.9210516825977011,2049.2708124638098,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d05051,16,98,0.9605461854278925,7463.676576214265,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d05053,16,98,0.9188134887887456,3625.7408984407725,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d05055,16,98,0.9519314270945618,3659.3650942288637,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d05057,16,98,0.9679600005203143,4506.761289918617,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d05059,16,98,0.9701472373104211,5509.073684754137,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d05061,16,98,0.9216965578920882,1914.1097097052705,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d05063,16,98,0.9478966314892048,4464.712579325754,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d05065,16,98,0.9216665157400294,1486.9094211382653,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d05067,16,98,0.968009606448808,2590.4485874180305,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d05069,16,98,0.9753860294451755,5655.875617025896,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d05071,16,98,0.975595059953432,3526.8809755266584,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d05073,16,98,0.9213051925725211,1292.9084421504076,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d05075,16,98,0.9493419529051393,3369.0407008006296,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d05077,16,98,0.9216056155239556,1451.7719497081832,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d05079,16,98,0.9209384080468969,2214.6633420975286,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d05081,16,98,0.9212466980325658,2390.993829057358,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d05083,16,98,0.9205691355579207,2729.055729837153,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d05085,16,98,0.9730428987506468,7637.1646744240015,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d05087,16,98,0.9218395486903516,2809.6782698075394,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d05089,16,98,0.9214799414282181,2172.0258067319955,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d05091,16,98,0.9876183268258036,3142.1195905498803,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d05093,16,98,0.9715000787374487,6191.3478445812,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d05095,16,98,0.9510750598841379,3355.9812146149843,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d05097,16,98,0.9206587946783759,1623.739287396119,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d05099,16,98,0.9533442312869149,3136.435799165828,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d05101,16,98,0.9211229198961121,1006.1795248147831,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d05103,16,98,0.9470803333968371,2885.0989684011984,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d05105,16,98,0.9209408104631867,1487.5765049423162,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d05107,16,98,0.9489219166638709,1877.2205866556233,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d05109,16,98,0.9217856187667642,1646.4067920327147,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d05111,16,98,0.958508965885212,3690.1632399146806,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d05113,16,98,0.9458907895040586,2041.634304251441,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d05115,16,98,0.9863472900534365,3876.047637711369,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d05117,16,98,0.9598294036766741,4758.626782298356,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d05119,16,98,0.9459213276684155,43563.9418829843,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d05121,16,98,0.9467103416481913,1984.0942220211084,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d05123,16,98,0.9649623088056637,8946.592642240581,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d05125,16,98,0.9902717947007458,4536.626086912172,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d05127,16,98,0.9215093052377106,1936.0550820283986,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d05129,16,98,0.9212838168507154,1712.1341592864858,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d05131,16,98,0.9783334984878583,6887.4736619684145,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d05133,16,98,0.9445305839928974,2156.9257974935767,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d05135,16,98,0.9211495269542004,2512.4198009597953,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d05137,16,98,0.9208715832316461,1586.19738726394,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d05139,16,98,0.9477807060354444,4730.1338011652915,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d05141,16,98,0.9207050664435723,3229.6897452860144,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d05143,16,98,0.9872340831246477,9702.682895441314,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d05145,16,98,0.962991933932186,8152.894353650697,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d05147,16,98,0.9212147164088846,1224.4758985513781,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d05149,16,98,0.9422835308205862,2531.20189301307,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d06001,16,98,0.9526255941785592,120730.71489519038,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d06003,16,98,0.9207628467291117,999.379595836604,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d06005,16,98,0.9437827566139252,5062.834471297974,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d06007,16,98,0.9519478549772787,18338.52890650519,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d06009,16,98,0.9397277584302879,5039.5894584152475,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d06011,16,98,0.9677734634783342,6165.223249970254,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d06013,16,98,0.9474423302581422,77893.20022419633,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d06015,16,98,0.9470909292460795,3215.111159697791,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d06017,16,98,0.9679892753989331,13258.975453104691,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d06019,16,98,0.9908095391869522,31617.270384713443,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d06021,16,98,0.9695531451135608,4742.506046494472,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d06023,16,98,0.9501187893039121,13348.674092764611,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d06025,16,98,0.9568185198385616,23599.741106360998,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d06027,16,98,0.9381788996186711,8888.88582177781,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d06029,16,98,0.9820512174947273,56896.72551457089,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d06031,16,98,0.9632448830841445,14830.457466130792,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d06033,16,98,0.9474913043815455,7526.57221238601,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d06035,16,98,0.9403110583902156,5824.53791453115,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d06037,16,98,0.9468691629817154,734312.7070257637,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d06039,16,98,0.9614569552570007,16651.501329059087,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d06041,16,98,0.9593624807565878,21910.001282473633,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d06043,16,98,0.9206181643101778,2538.8817920334927,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d06045,16,98,0.9468328486805414,12984.956165680618,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d06047,16,98,0.9667962548523835,23782.813801239965,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d06049,16,98,0.9205965773409539,2756.367686790725,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d06051,16,98,0.9420720311635911,4926.505277810495,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d06053,16,98,0.9908322759302854,15490.692998602839,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d06055,16,98,0.9541401174288793,10246.615591146148,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d06057,16,98,0.979499729332328,6273.353684152696,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d06059,16,98,0.9254344841750557,278865.9263911754,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d06061,16,98,0.980030383273293,20031.494412067,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d06063,16,98,0.9207912221991621,4328.512869694814,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d06065,16,98,0.9657726229871846,150293.8293101367,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d06067,16,98,0.9556643550900847,93457.05411711708,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d06069,16,98,0.9541129261362308,6284.441248400294,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
