geoid,by,type,pollutant,adjr,sigma,df.residual,formula
d01001,15,2,98,0.8028507451593049,6468.017454461032,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d01001,15,3,98,0.9357694971990355,2409.780044707576,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d01001,15,4,98,0.9257965397110937,300.0785052158032,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d01001,15,5,98,0.9510114006777458,1892.6085454731076,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d01003,15,2,98,0.7634445692423174,21262.29742466891,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d01003,15,3,98,0.9438181375583636,8735.240499996207,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d01003,15,4,98,0.9269320548955167,1824.3526485470882,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d01003,15,5,98,0.9624637150515173,13165.719381212684,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d01005,15,3,98,0.9336533992949676,2217.7901595727208,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d01005,15,5,98,0.9488523930114676,1380.8781516446684,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d01007,15,3,98,0.9254341085753311,2906.827684616196,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d01007,15,5,98,0.9398018678035187,453.05155622902726,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d01009,15,2,98,0.8685970415128794,3106.652489344662,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d01009,15,3,98,0.9252253488107031,5584.900599970582,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d01009,15,5,98,0.9406706416234056,655.5327078119391,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d01011,15,3,98,0.9248856696197038,1436.3180392617367,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d01011,15,5,98,0.9402954939587974,251.23313657516877,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d01013,15,2,98,0.8603789245160531,9226.854915051828,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d01013,15,3,98,0.9345765127352221,1558.4746123945827,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d01013,15,4,98,0.9260403963248053,629.7228053822985,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d01013,15,5,98,0.9477863275853103,617.4712956325272,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d01015,15,2,98,0.7667355554315181,878.5654969958875,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d01015,15,3,98,0.9472208945656534,3622.174897029932,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d01015,15,4,98,0.927228351752689,1326.500244048042,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d01015,15,5,98,0.9704234314889618,5272.683225166176,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d01017,15,2,98,0.7784847599964976,2299.8093659360597,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d01017,15,3,98,0.9362358984457565,2067.8937728017813,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d01017,15,4,98,0.9248124907845945,749.6840855964946,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d01017,15,5,98,0.9527762254142111,1094.823798696242,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d01019,15,3,98,0.9222812702951486,3800.7035270303268,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d01021,15,2,98,0.8489762650763522,8821.73310848516,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d01021,15,3,98,0.932931646938681,3186.315807453112,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d01021,15,4,98,0.9244346980188469,978.7634080867084,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d01021,15,5,98,0.9466498370648889,886.3479265535904,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d01023,15,3,98,0.9217489941838768,2430.954339320245,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d01025,15,3,98,0.9217315169542986,4413.515210090242,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d01025,15,5,98,0.9368752893864802,1.3328051749259415,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d01027,15,3,98,0.9222044467547046,1806.7168862912145,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d01029,15,2,98,0.8835869891085553,7588.124044500985,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d01029,15,3,98,0.9294131053213983,1761.0525065856605,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d01031,15,3,98,0.9311398161768688,3811.491371569113,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d01031,15,5,98,0.9472374146647343,2037.6595352669601,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d01033,15,3,98,0.9323474591137326,4932.778762099369,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d01033,15,5,98,0.9482186864068946,2862.5383149282347,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d01035,15,2,98,0.8781497276058606,6339.711824502652,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d01035,15,3,98,0.9274531006143862,2087.334279665644,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d01037,15,3,98,0.9217254033569064,2900.7020282165086,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d01037,15,5,98,0.9366075387625568,23.66463185937437,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d01039,15,3,98,0.9257188862560941,4790.42542504685,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d01039,15,5,98,0.9406686999212853,1051.8185950661682,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d01041,15,3,98,0.9211830603339343,2652.1816170578704,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d01043,15,2,98,0.7909699407954904,6788.714605946617,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d01043,15,3,98,0.9350739733137917,5487.519004840888,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d01043,15,4,98,0.9239421194905166,1875.0454940449124,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d01043,15,5,98,0.9512226751354733,2498.107269450419,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d01045,15,3,98,0.9415409866376727,2619.3644906713353,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d01045,15,5,98,0.9618076679154374,3238.96718230333,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d01047,15,3,98,0.9328843168948577,2895.6921363133833,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d01047,15,5,98,0.9484579729745273,1734.1250045765232,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d01049,15,2,98,0.8544933268056945,5126.840383542474,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d01049,15,3,98,0.9286965023570942,5710.154813122043,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d01049,15,4,98,0.921927253995075,756.3903314563495,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d01049,15,5,98,0.943291464844469,1171.9979661242846,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d01051,15,3,98,0.9387678910909808,4598.513369708198,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d01051,15,4,98,0.9249420658188883,1144.7177296871787,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d01051,15,5,98,0.9561054413305209,3504.700322755186,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d01053,15,2,98,0.8172859926875071,5612.6930453312825,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d01053,15,3,98,0.9346364637874572,2830.8383804405307,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d01053,15,4,98,0.9249067238854564,562.5847088947181,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d01053,15,5,98,0.9490816849128483,1549.7470978556714,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d01055,15,2,98,0.7686097065923706,2682.036056863176,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
d01055,15,3,98,0.9503915851847801,2112.489155708295,6,"poly(vmt, 2) + vehicles + poly(sourcehours, 2) + starts + year"
