geoid,by,pollutant,adjr,sigma,df.residual,formula
d02164,16,98,NA,0,12,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d02170,16,98,0.41963883399350155,27043.444243284455,8,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d02180,16,98,0.4201954023691793,755.4462603066548,8,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d02185,16,98,0.4217174693751258,707.4545118171451,8,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d02188,16,98,0.4198369617305031,91.35675288027849,8,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d02195,16,98,0.4236631513316207,348.265968607434,8,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d02198,16,98,0.42294437757874337,882.1907074407527,8,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d02220,16,98,0.6060550797544249,748.88443495997706,8,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d02230,16,98,0.4229069483393898,140.68542413815737,8,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d02232,16,98,0.4129838169338308,1222.1711784989093,9,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d02240,16,98,0.4190562628341922,3838.130727007345,8,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d02261,16,98,0.36137856269730384,5977.882991580671,8,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d02275,16,98,0.4187128445565004,162.63651499258958,8,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d02280,16,98,0.36788350147739957,1855.541809678252,9,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d02282,16,98,0.415879260567536,72.47397449720603,8,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d02290,16,98,0.37097099059228256,2529.720064284609,8,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d04001,16,98,0.3836308940216169,45950.642818806155,8,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d04003,16,98,0.46533557274869897,55664.29683110116,8,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d04005,16,98,0.4526204223991047,98801.09645661176,8,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d04007,16,98,0.3702160598473805,25987.52091065343,8,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d04009,16,98,0.37899612024520435,11826.029615952337,8,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d04011,16,98,0.4221634009031905,2953.9758699140775,8,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d04012,16,98,0.4768546759764897,44056.85193396565,8,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d04013,16,98,0.3477738283924864,1150613.959931146,8,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d04015,16,98,0.43926643362306417,105725.68018536567,8,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d04017,16,98,0.42499518672647185,58470.007962678086,8,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d04019,16,98,0.3686539187604869,261582.29853758894,8,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d04021,16,98,0.44282635401402437,129114.54714645976,8,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d04023,16,98,0.39934739563501853,15490.462115513374,8,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d04025,16,98,0.44475685079576033,113708.07582301043,8,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d04027,16,98,0.3946290625037854,63625.78648511575,8,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d05001,16,98,0.37056615832996886,7760.677598097461,8,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d05003,16,98,0.36219450664270236,7786.722526050357,8,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d05005,16,98,0.37802601666004043,12635.57214225092,8,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d05007,16,98,0.44238980469722544,73208.7318971099,8,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d05009,16,98,0.3761715496643082,15123.676094446164,8,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d05011,16,98,0.3716643463552183,4324.628517165635,8,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d05013,16,98,0.4184052078951316,4703.626947843056,8,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d05015,16,98,0.42113775417579324,10933.874212492621,8,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d05017,16,98,0.417335326396837,6755.293377984295,8,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d05019,16,98,0.5029757230657297,17987.944309227358,8,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d05021,16,98,0.41906693251222227,6239.955083258773,8,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d05023,16,98,0.3627977032259265,9878.433857623058,8,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d05025,16,98,0.42021338030537536,4640.249548040382,8,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d05027,16,98,0.3724469983470974,8680.277255807523,8,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d05029,16,98,0.5092971034644916,17188.21660910734,8,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d05031,16,98,0.41411595371492327,34586.370102114954,8,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d05033,16,98,0.42554327840420947,28343.08005320195,8,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d05035,16,98,0.4298262962675835,30678.13019245197,8,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d05037,16,98,0.3693205185218864,6864.421156623332,8,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d05039,16,98,0.4182051091923097,4350.857755539639,8,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d05041,16,98,0.3532060167205101,5927.7055064684055,8,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d05043,16,98,0.3697681136266999,9970.361698338911,8,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d05045,16,98,0.4266872956032761,40307.796655559156,8,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d05047,16,98,0.4109346709319194,14501.432846297937,8,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d05049,16,98,0.4195211190332453,5556.7534416833605,8,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d05051,16,98,0.412564153425633,28799.737847492444,8,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d05053,16,98,0.4036987034630779,9826.24758911299,8,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d05055,16,98,0.3855061104305646,13083.800430770852,8,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d05057,16,98,0.4926394887763992,17933.978151059684,8,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d05059,16,98,0.4793790098927454,23006.31987054772,8,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d05061,16,98,0.41966092549193346,5210.954798718033,8,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d05063,16,98,0.37428651894894893,15472.06784613671,8,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d05065,16,98,0.42248119185941513,4037.3263596803404,8,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d05067,16,98,0.4686769311351672,10557.097245894507,8,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d05069,16,98,0.4038527876355674,27834.650359456595,8,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d05071,16,98,0.5063940609287378,15861.421972810158,8,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d05073,16,98,0.41879371516053776,3513.661206117104,8,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d05075,16,98,0.39435583290817167,11649.05794128213,8,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d05077,16,98,0.4203689497152844,3947.5873151295773,8,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d05079,16,98,0.4199394689240078,5998.761529021257,8,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d05081,16,98,0.41884054832761164,6495.187938846624,8,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d05083,16,98,0.4177362993135082,7388.86306657448,8,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d05085,16,98,0.4584566731722698,34230.41500182811,8,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d05087,16,98,0.4201394241653572,7652.879139885597,8,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d05089,16,98,0.41965235603521156,5904.984831786234,8,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d05091,16,98,0.43703767563535034,21187.15812908548,8,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d05093,16,98,0.47686665642281256,26525.866241331623,8,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d05095,16,98,0.4116326736102991,11638.007785352685,8,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d05097,16,98,0.4174427283231872,4399.8332332126565,8,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d05099,16,98,0.4349550622305596,10915.037239697736,8,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d05101,16,98,0.41884797885021596,2731.1461383115106,8,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d05103,16,98,0.37053872898003837,9950.311411650322,8,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d05105,16,98,0.41525181013610235,4045.6431663041963,8,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d05107,16,98,0.37750301536041075,6553.399416555587,8,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d05109,16,98,0.41726840705056034,4493.948841551992,8,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d05111,16,98,0.4441845325724282,13506.2182339965,8,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d05113,16,98,0.3648773834126515,6994.7330531486905,8,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d05115,16,98,0.4193872858110157,25276.8496398313,8,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d05117,16,98,0.49969890985666865,16793.57776813591,8,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d05119,16,98,0.32205499916553315,154245.1051326967,8,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d05121,16,98,0.3692150712608895,6826.238824443789,8,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d05123,16,98,0.5750636248551423,31156.730485967022,8,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d05125,16,98,0.4023685016702825,35557.67545591659,8,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d05127,16,98,0.4232231476613346,5248.226064637946,8,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d05129,16,98,0.4189857024417807,4651.566007381723,8,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d05131,16,98,0.43671063767231055,35118.125797869325,8,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d05133,16,98,0.35772813232793443,7339.52337354776,8,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d05135,16,98,0.4182523747209317,6824.288295458993,8,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d05137,16,98,0.4156886497915955,4310.356124171845,8,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d05139,16,98,0.3799982123698007,16298.75377132659,8,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d05141,16,98,0.4186080567545092,8745.2572537852,8,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d05143,16,98,0.3869659736764053,67236.96817070109,8,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d05145,16,98,0.4268486424313682,32084.722101685977,8,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d05147,16,98,0.4216147719840728,3317.6936859068887,8,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d05149,16,98,0.34278899066560997,8541.405179241014,8,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d06001,16,98,0.3093532797474223,460971.2724332746,8,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d06003,16,98,0.42011012794884706,2703.577403517318,8,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d06005,16,98,0.3565564841457548,17128.29640099774,8,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d06007,16,98,0.38709575014441167,65494.43817057738,8,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d06009,16,98,0.33049686188121596,16796.267999143038,8,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d06011,16,98,0.554251478377297,22929.09674260507,8,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d06013,16,98,0.3512867404395651,273657.8330878614,8,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d06015,16,98,0.37266493980918025,11070.843353498152,8,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
