geoid,by,type,pollutant,adjr,sigma,df.residual,formula
d01001,14,1,98,0.6540637922529791,14545.422469423382,8,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d01001,14,2,98,0.9952801847991407,1530.3338451338514,8,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d01001,14,3,98,0.9946217362086642,75.54634144100157,8,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d01001,14,5,98,0.9858666050052671,7.339711335029229,5,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d01003,14,1,98,0.6699987368681832,74553.61994834433,8,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d01003,14,2,98,0.9956937817666514,6153.2171622492,8,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d01003,14,3,98,0.9948583092178842,349.39567934008335,8,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d01003,14,5,98,0.9865660982911222,36.49868268914302,5,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d01005,14,1,98,0.6617625777584172,7907.622113284384,8,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d01005,14,2,98,0.9960797289889374,538.1620521240553,8,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d01005,14,3,98,0.9948263341133705,37.53748726482087,8,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d01005,14,5,98,0.9862638048821284,3.919218062609808,5,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d01007,14,1,98,0.6466974702636915,6343.852836012084,8,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d01007,14,2,98,0.9951537886265394,546.6122694345703,8,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d01007,14,3,98,0.9940973680655677,34.98107830190533,8,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d01007,14,5,98,0.9775322204828318,4.090781849990411,5,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d01009,14,1,98,0.6435845865315595,14049.20236650088,8,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d01009,14,2,98,0.995570883643206,1409.5826448918071,8,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d01009,14,3,98,0.9935980573400293,84.39340131780193,8,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d01009,14,5,98,0.9695709544822286,10.608353423373101,5,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d01011,14,1,98,0.646412445036207,3200.073186366211,8,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d01011,14,2,98,0.9952795818825446,269.1040531399206,8,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d01011,14,3,98,0.9941717600315465,17.38156062533513,8,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d01011,14,5,98,0.9792293699802479,1.9786779185600256,5,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d01013,14,1,98,0.6371186541683858,12917.241859530555,8,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d01013,14,2,98,0.9946766931018951,1907.7490576026428,8,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d01013,14,3,98,0.9946997081940374,71.96555700275523,8,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d01013,14,5,98,0.9745346067225586,8.8028005228008,5,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d01015,14,1,98,0.679905603043518,29111.100630551133,8,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d01015,14,2,98,0.9961518038639725,1863.5299445370388,8,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d01015,14,3,98,0.9949907778278753,129.08841668773175,8,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d01015,14,5,98,0.9858424313410883,14.540401984170241,5,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d01017,14,1,98,0.6573768529823917,9881.471383221186,8,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d01017,14,2,98,0.9955883411618467,882.5550699679769,8,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d01017,14,3,98,0.9945320613361963,50.0621771016455,8,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d01017,14,5,98,0.9846590536296818,5.185783140168106,5,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d01019,14,1,98,0.7220144739836551,5873.36242435025,8,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
d01019,14,2,98,0.9864264546528615,1035.530728512966,8,sqrt(vmt) + sqrt(vehicles) + sqrt(sourcehours) + sqrt(starts) + year
