geoid,by,type,pollutant,adjr,sigma,df.residual,formula
d01001,12,10,98,0.999638663281746,9.655575897697725,4,"poly(vmt, 2) + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01001,12,20,98,0.994779016792193,1500.534588579855,4,"poly(vmt, 2) + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01001,12,30,98,0.9965275244981111,1345.7416678103702,4,"poly(vmt, 2) + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01001,12,41,98,0.9989979631552218,144.2870410315932,4,"poly(vmt, 2) + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01001,12,42,98,0.9999171504515725,27.35830284319802,4,"poly(vmt, 2) + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01001,12,46,98,0.9969119896624767,206.65209070376977,4,"poly(vmt, 2) + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01001,12,47,98,0.9931310270234699,1155.644537029283,4,"poly(vmt, 2) + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01001,12,48,98,0.9936846328538655,21.918945597882917,4,"poly(vmt, 2) + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01001,12,49,98,0.9999770527288034,5.485940026078844,1,"poly(vmt, 2) + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01003,12,10,98,0.9996055579018908,49.41659816496859,4,"poly(vmt, 2) + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01003,12,20,98,0.9971170309864716,6016.836203408099,4,"poly(vmt, 2) + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01003,12,30,98,0.9966026499691069,6816.839844304095,4,"poly(vmt, 2) + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01003,12,41,98,0.9990666325136806,687.6742901589855,4,"poly(vmt, 2) + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01003,12,42,98,0.9993422485459891,351.44896870023774,4,"poly(vmt, 2) + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01003,12,46,98,0.997357078437307,897.4070912569118,4,"poly(vmt, 2) + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01003,12,47,98,0.9941414017061887,4105.198396098047,4,"poly(vmt, 2) + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01003,12,48,98,0.9773375582790368,199.9210031557096,4,"poly(vmt, 2) + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01003,12,49,98,0.999981166951526,18.695715511282422,1,"poly(vmt, 2) + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01005,12,10,98,0.9984469716126473,10.988227755941804,4,"poly(vmt, 2) + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01005,12,20,98,0.9942954348463253,862.3737825976632,4,"poly(vmt, 2) + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01005,12,30,98,0.9971200426272722,668.9692623794882,4,"poly(vmt, 2) + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01005,12,41,98,0.998088629503059,104.40592511190819,4,"poly(vmt, 2) + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01005,12,42,98,0.998047698730786,63.23449811063488,4,"poly(vmt, 2) + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01005,12,46,98,0.9980993145498653,83.6913691808631,4,"poly(vmt, 2) + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01005,12,47,98,0.9942166293037205,318.2824320784217,4,"poly(vmt, 2) + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01005,12,48,98,0.9893034812133762,13.68330507923476,4,"poly(vmt, 2) + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01005,12,49,98,0.999986310891712,1.2022466702154742,1,"poly(vmt, 2) + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01007,12,10,98,0.9983655010550466,9.77438772450851,4,"poly(vmt, 2) + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01007,12,20,98,0.993020090444539,706.1482239010735,4,"poly(vmt, 2) + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01007,12,30,98,0.9970024005499845,557.2039478814635,4,"poly(vmt, 2) + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01007,12,41,98,0.9988321855757065,68.4118415226927,4,"poly(vmt, 2) + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01007,12,42,98,0.9975765309851505,63.400697043276914,4,"poly(vmt, 2) + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01007,12,46,98,0.9980523744709804,75.74132294893107,4,"poly(vmt, 2) + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01007,12,47,98,0.9919732681254497,355.2310182964269,4,"poly(vmt, 2) + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01007,12,48,98,0.9838027881769504,13.866275343354747,4,"poly(vmt, 2) + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01007,12,49,98,0.9999999998479205,0.004015979427525185,1,"poly(vmt, 2) + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01009,12,10,98,0.9993625306622409,13.502302249395262,4,"poly(vmt, 2) + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01009,12,20,98,0.9947071702807532,1348.4635658871482,4,"poly(vmt, 2) + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01009,12,30,98,0.9968598438581939,1267.464685561593,4,"poly(vmt, 2) + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01009,12,41,98,0.9984524717538108,179.67249657231812,4,"poly(vmt, 2) + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01009,12,42,98,0.9982598549699302,128.407215023825,4,"poly(vmt, 2) + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01009,12,46,98,0.9969315033081514,217.39353256856293,4,"poly(vmt, 2) + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01009,12,47,98,0.9937866630311136,979.0594547368167,4,"poly(vmt, 2) + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01009,12,48,98,0.9852150607616789,31.584143680750525,4,"poly(vmt, 2) + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01009,12,49,98,0.9999792979721214,4.738787361669778,1,"poly(vmt, 2) + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01011,12,10,98,0.9989010439343768,4.009200617426299,4,"poly(vmt, 2) + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01011,12,20,98,0.9912823938057342,399.2690279509175,4,"poly(vmt, 2) + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01011,12,30,98,0.996651634394048,296.4080783266187,4,"poly(vmt, 2) + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01011,12,41,98,0.9987148395033063,36.01172668071354,4,"poly(vmt, 2) + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01011,12,42,98,0.997631502756989,31.284991289487515,4,"poly(vmt, 2) + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01011,12,46,98,0.9980783478041819,37.56697162897091,4,"poly(vmt, 2) + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01011,12,47,98,0.9924181420665805,171.79770740777005,4,"poly(vmt, 2) + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01011,12,48,98,0.9904374026520485,5.346445614549806,4,"poly(vmt, 2) + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01011,12,49,98,0.9999980882367534,0.22342857872974503,1,"poly(vmt, 2) + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01013,12,10,98,0.997386727237283,23.270801329412333,4,"poly(vmt, 2) + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01013,12,20,98,0.9976333513836371,854.9922121508131,4,"poly(vmt, 2) + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01013,12,30,98,0.996688249667413,1168.0567748781666,4,"poly(vmt, 2) + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01013,12,41,98,0.9982119511892829,181.16276874198383,4,"poly(vmt, 2) + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01013,12,42,98,0.9987893487567725,106.32154743860058,4,"poly(vmt, 2) + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01013,12,46,98,0.9980582060705097,157.52173886893317,4,"poly(vmt, 2) + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01013,12,47,98,0.9917298756676655,1668.8313017717358,4,"poly(vmt, 2) + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01013,12,48,98,0.978058386678871,40.171069056875666,4,"poly(vmt, 2) + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01013,12,49,98,0.9999877250398372,5.286096513154126,1,"poly(vmt, 2) + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01015,12,10,98,0.9998978350605995,9.873199474242876,4,"poly(vmt, 2) + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01015,12,20,98,0.9900205715981857,4531.225811102711,4,"poly(vmt, 2) + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
