geoid,by,type,pollutant,adjr,sigma,df.residual,formula
d01001,14,1,98,0.9930565508716329,2060.705634819809,4,"poly(vmt, 2) + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01001,14,2,98,0.9961497410296227,1382.1928964238596,4,"poly(vmt, 2) + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01001,14,3,98,0.99987418556323715,11.554672119533622,4,"poly(vmt, 2) + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01001,14,5,98,0.9996008159798333,1.2335089509519717,1,"poly(vmt, 2) + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01003,14,1,98,0.9933981046703957,10544.967646299294,4,"poly(vmt, 2) + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01003,14,2,98,0.9958667986253832,6028.336791462859,4,"poly(vmt, 2) + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01003,14,3,98,0.9998821254683652,52.90229863122441,4,"poly(vmt, 2) + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01003,14,5,98,0.9995774412637084,6.473209301584091,1,"poly(vmt, 2) + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01005,14,1,98,0.9931273258576607,1127.1921505285266,4,"poly(vmt, 2) + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01005,14,2,98,0.9939644326565256,667.7502744418862,4,"poly(vmt, 2) + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01005,14,3,98,0.9998961721030338,5.317690258808871,4,"poly(vmt, 2) + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01005,14,5,98,0.9995984235229229,0.6701165364236922,1,"poly(vmt, 2) + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01007,14,1,98,0.9925168065897636,923.2582800484533,4,"poly(vmt, 2) + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01007,14,2,98,0.9920526313208861,699.986847331297,4,"poly(vmt, 2) + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01007,14,3,98,0.9998974916057546,4.609884626948204,4,"poly(vmt, 2) + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01007,14,5,98,0.999642113885836,0.5162958900156333,1,"poly(vmt, 2) + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01009,14,1,98,0.9924836749844694,2040.216263630109,4,"poly(vmt, 2) + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01009,14,2,98,0.9955436773424182,1413.9052698853698,4,"poly(vmt, 2) + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01009,14,3,98,0.9998843245858341,11.344180608913383,4,"poly(vmt, 2) + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01009,14,5,98,0.9996491794104192,1.139059347031635,1,"poly(vmt, 2) + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01011,14,1,98,0.992520906623874,465.4102063639585,4,"poly(vmt, 2) + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01011,14,2,98,0.9922326756446982,345.1959766948276,4,"poly(vmt, 2) + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01011,14,3,98,0.9998974312770152,2.3058312958196803,4,"poly(vmt, 2) + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01011,14,5,98,0.9996561403165896,0.25458974247629307,1,"poly(vmt, 2) + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01013,14,1,98,0.9923494375620501,1875.5737741625196,4,"poly(vmt, 2) + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01013,14,2,98,0.9972684890453271,1366.5702708910057,4,"poly(vmt, 2) + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01013,14,3,98,0.999847149136392,12.22105642990408,4,"poly(vmt, 2) + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01013,14,5,98,0.9996846798623762,0.979538523007073,1,"poly(vmt, 2) + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01015,14,1,98,0.9934829411757875,4153.798354578251,4,"poly(vmt, 2) + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01015,14,2,98,0.9949666426857594,2131.261093849582,4,"poly(vmt, 2) + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01015,14,3,98,0.9998919898966478,18.955459549965465,4,"poly(vmt, 2) + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01015,14,5,98,0.9996107413863056,2.4110220974035173,1,"poly(vmt, 2) + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
