geoid,by,type,pollutant,adjr,sigma,df.residual,formula
d01001,15,2,98,0.939262122724499,3590.074145436747,4,"poly(vmt, 2) + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01001,15,3,98,0.9891459706209085,990.6089312089722,4,"poly(vmt, 2) + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01001,15,4,98,0.9942432361601135,83.58185694555235,4,"poly(vmt, 2) + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01001,15,5,98,0.9923394146869425,748.4180658631593,4,"poly(vmt, 2) + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01003,15,2,98,0.9209071261698875,12294.543429898844,4,"poly(vmt, 2) + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01003,15,3,98,0.9945497749134926,2720.721068645123,4,"poly(vmt, 2) + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01003,15,4,98,0.9957740260344159,438.7415378867748,4,"poly(vmt, 2) + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01003,15,5,98,0.9945136689654263,5033.382731086823,4,"poly(vmt, 2) + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01005,15,3,98,0.9905308073622534,837.8525384519758,4,"poly(vmt, 2) + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01005,15,5,98,0.9924426857589711,530.7945304018986,4,"poly(vmt, 2) + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01007,15,3,98,0.9821273823400842,1423.1257049583917,4,"poly(vmt, 2) + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01007,15,5,98,0.9915631208389244,169.60827329010414,4,"poly(vmt, 2) + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01009,15,2,98,0.9635250270670969,1636.769762029936,4,"poly(vmt, 2) + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01009,15,3,98,0.9803493922243322,2863.032273826711,4,"poly(vmt, 2) + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01009,15,5,98,0.991534652828652,247.61783760777732,4,"poly(vmt, 2) + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01011,15,3,98,0.9813452321925139,715.7875477569817,4,"poly(vmt, 2) + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01011,15,5,98,0.9917003228714449,93.67074289158485,4,"poly(vmt, 2) + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01013,15,2,98,0.9532028270391606,5341.80476545339,4,"poly(vmt, 2) + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
d01013,15,3,98,0.9869050132858319,697.2450155527396,4,"poly(vmt, 2) + poly(vehicles, 2) + poly(sourcehours, 2) + poly(starts, 2) + year"
